path,code,name,shape,color,front,back,shape_class,color_class,front_class,back_class
/content/drive/MyDrive/img/200810828/200810828_29.jpg,200810828,콘티아민연질캡슐,장방형,주황,CGPCTM,-,7,13,170,1
/content/drive/MyDrive/img/201308169/201308169_95.jpg,201308169,콘센비타프리미엄정,타원형,갈색,ID·CP,분할선,8,0,471,223
/content/drive/MyDrive/img/199600201/199600201_20.jpg,199600201,카네마졸질정100mg,기타,하양,DPC,K,0,22,295,119
/content/drive/MyDrive/img/200301795/200301795_91.jpg,200301795,뉴젠비싸이모정,원형,분홍,CYMO,-,5,7,225,1
/content/drive/MyDrive/img/201205043/201205043_64.jpg,201205043,고운자임맘정,기타,분홍,마크,Mom,0,7,1137,141
/content/drive/MyDrive/img/201205251/201205251_15.jpg,201205251,애드민포르테정,마름모형,하양,PNX,분할선,1,22,754,223
/content/drive/MyDrive/img/199901458/199901458_1.jpg,199901458,마그오캡슐500mg,장방형,초록,Mgo500,-,7,17,687,1
/content/drive/MyDrive/img/198400399/198400399_42.jpg,198400399,카마졸질정,기타,하양,KW,-,0,22,597,1
/content/drive/MyDrive/img/201302260/201302260_58.jpg,201302260,아카펜에스정,원형,분홍,A분할선A,-,5,7,90,1
/content/drive/MyDrive/img/200700800/200700800_9.jpg,200700800,텐텐츄정,사각형,빨강,-,-,2,9,0,1
/content/drive/MyDrive/img/200001184/200001184_27.jpg,200001184,로다인정,타원형,하양,분할선10,-,8,22,1202,1
/content/drive/MyDrive/img/200710124/200710124_18.jpg,200710124,파워아민연질캡슐,타원형,빨강,POW,-,8,9,755,1
/content/drive/MyDrive/img/201701158/201701158_46.jpg,201701158,에페젠정,삼각형,파랑,EAC,분할선,3,20,317,223
/content/drive/MyDrive/img/201702682/201702682_54.jpg,201702682,킥센연질캡슐,타원형,초록|투명,CRKS,-,8,18,215,1
/content/drive/MyDrive/img/198802349/198802349_70.jpg,198802349,카로마스텐질정100밀리그램,기타,하양,YPCΛ,100,0,22,1066,4
/content/drive/MyDrive/img/201702394/201702394_73.jpg,201702394,레도신연질캡슐,타원형,파랑|투명,Rdn,-,8,21,808,1
/content/drive/MyDrive/img/202003789/202003789_77.jpg,202003789,치치렌정,원형,분홍,TUD,-,5,7,959,1
/content/drive/MyDrive/img/200108429/200108429_93.jpg,200108429,아스피린프로텍트정100밀리그람,원형,하양,Bayer,-,5,22,139,1
/content/drive/MyDrive/img/201701158/201701158_24.jpg,201701158,에페젠정,삼각형,파랑,EAC,분할선,3,20,317,223
/content/drive/MyDrive/img/201206499/201206499_14.jpg,201206499,알게론정500밀리그램,원형,하양,마크,D04,5,22,1137,82
/content/drive/MyDrive/img/200809660/200809660_0.jpg,200809660,비오티스큐정,오각형,하양,IDP,-,4,22,464,1
/content/drive/MyDrive/img/198400399/198400399_84.jpg,198400399,카마졸질정,기타,하양,KW,-,0,22,597,1
/content/drive/MyDrive/img/201108893/201108893_10.jpg,201108893,비바원정,기타,분홍,CA분할선MM,분할선,0,7,159,223
/content/drive/MyDrive/img/202001554/202001554_58.jpg,202001554,코자미연질캡슐,타원형,청록|투명,CZM,-,8,16,227,1
/content/drive/MyDrive/img/201901388/201901388_80.jpg,201901388,알러캡연질캡슐,타원형,보라|투명,IBAL,-,8,6,453,1
/content/drive/MyDrive/img/201501483/201501483_24.jpg,201501483,제라타딘정,원형,하양,JT분할선10,-,5,22,511,1
/content/drive/MyDrive/img/201701138/201701138_87.jpg,201701138,에뜨비정,원형,파랑,EDB,-,5,20,321,1
/content/drive/MyDrive/img/200200414/200200414_66.jpg,200200414,생장환에스정,원형,연두,LL,-,5,11,616,1
/content/drive/MyDrive/img/201402059/201402059_40.jpg,201402059,알티디75정,삼각형,분홍,PK,75,3,7,741,24
/content/drive/MyDrive/img/201308922/201308922_6.jpg,201308922,에스부펜정,원형,분홍,SCD,-,5,7,818,1
/content/drive/MyDrive/img/199802435/199802435_18.jpg,199802435,쎄쎄250츄정,사각형,주황,-,-,2,13,0,1
/content/drive/MyDrive/img/201906528/201906528_13.jpg,201906528,프루펜비연질캡슐,타원형,빨강|투명,YPF,-,8,10,1067,1
/content/drive/MyDrive/img/201502962/201502962_71.jpg,201502962,덴타나캡슐,장방형,노랑,덴타나,-,7,3,1115,1
/content/drive/MyDrive/img/200711676/200711676_32.jpg,200711676,써클업연질캡슐,장방형,갈색,YHCCP,-,7,0,1045,1
/content/drive/MyDrive/img/201700501/201700501_23.jpg,201700501,세다큐콜드연질캡슐,타원형,주황|투명,SDQ,-,8,14,828,1
/content/drive/MyDrive/img/202000224/202000224_50.jpg,202000224,비코딜정,원형,연두,B,마크,5,11,97,214
/content/drive/MyDrive/img/201206776/201206776_69.jpg,201206776,뮤코텍캡슐200밀리그램,장방형,파랑,AGACC,-,7,20,32,1
/content/drive/MyDrive/img/200301477/200301477_60.jpg,200301477,알파칼연질캡슐,타원형,주황,WJ1,-,8,13,1012,1
/content/drive/MyDrive/img/200001519/200001519_56.jpg,200001519,프리노즈정,장방형,파랑,PNT,I분할선Y,7,20,753,115
/content/drive/MyDrive/img/201206118/201206118_41.jpg,201206118,벤포라민정,타원형,주황,VL,분할선,8,13,996,223
/content/drive/MyDrive/img/201208419/201208419_28.jpg,201208419,도담도담츄어블정,원형,노랑,I♡U,-,5,3,490,1
/content/drive/MyDrive/img/201900949/201900949_46.jpg,201900949,알룬슬림정,타원형,분홍,AlS,-,8,7,84,1
/content/drive/MyDrive/img/199600201/199600201_16.jpg,199600201,카네마졸질정100mg,기타,하양,DPC,K,0,22,295,119
/content/drive/MyDrive/img/201708277/201708277_19.jpg,201708277,머슬펜정,타원형,하양,NY3,-,8,22,727,1
/content/drive/MyDrive/img/200802969/200802969_8.jpg,200802969,라딘정75밀리그램,오각형,분홍,UT,75,4,7,980,24
/content/drive/MyDrive/img/200202988/200202988_62.jpg,200202988,라니드정,오각형,분홍,HK,75,4,7,421,24
/content/drive/MyDrive/img/200906966/200906966_6.jpg,200906966,제로정150mg,마름모형,파랑,마크,X,1,20,1137,197
/content/drive/MyDrive/img/200712481/200712481_41.jpg,200712481,메가파워정,타원형,빨강,YH,MG,8,9,1043,134
/content/drive/MyDrive/img/201906400/201906400_23.jpg,201906400,세노바퀵연질캡슐,타원형,보라|투명,IDCQ,-,8,6,460,1
/content/drive/MyDrive/img/199000383/199000383_23.jpg,199000383,알파본연질캡슐,기타,노랑|투명,-,-,0,4,0,1
/content/drive/MyDrive/img/200008589/200008589_100.jpg,200008589,카네스텐1질정,기타,하양,BAYER,MU,0,22,102,140
/content/drive/MyDrive/img/200100244/200100244_79.jpg,200100244,비나폴로엑스트라연질캡슐,장방형,갈색,VPE,-,7,0,1002,1
/content/drive/MyDrive/img/200004875/200004875_99.jpg,200004875,아시토바캡슐300mg,장방형,회색,DHNPABC,-,7,27,282,1
/content/drive/MyDrive/img/201501029/201501029_34.jpg,201501029,클리어딘연질캡슐,타원형,파랑|투명,CLD,-,8,21,187,1
/content/drive/MyDrive/img/201802334/201802334_58.jpg,201802334,마그포스액티브연질캡슐,타원형,갈색,MFAC,-,8,0,636,1
/content/drive/MyDrive/img/198701352/198701352_60.jpg,198701352,트레스오릭스훠트정,기타,분홍,마크,마크,0,7,1137,214
/content/drive/MyDrive/img/199600203/199600203_28.jpg,199600203,동광알마게이트정,장방형,하양,마크,-,7,22,1137,1
/content/drive/MyDrive/img/199802620/199802620_20.jpg,199802620,쎄로테정,장방형,하양,CP8,-,7,22,209,1
/content/drive/MyDrive/img/200002985/200002985_69.jpg,200002985,액소도스정,원형,하양,T.S,S분할선I,5,22,911,167
/content/drive/MyDrive/img/200005321/200005321_17.jpg,200005321,타스나정,원형,하양,NKE,-,5,22,709,1
/content/drive/MyDrive/img/199302175/199302175_90.jpg,199302175,이텍스암브록솔정,원형,하양,ETX,A분할선B,5,22,338,43
/content/drive/MyDrive/img/200403731/200403731_99.jpg,200403731,케이비티딘정75밀리그램,원형,분홍,K,75,5,7,526,24
/content/drive/MyDrive/img/198801103/198801103_43.jpg,198801103,오스테민캡슐,장방형,빨강,SAMJINOSTEMIN,-,7,9,815,1
/content/drive/MyDrive/img/200102561/200102561_7.jpg,200102561,리치칼슘연질캡슐,삼각형,갈색|투명,-,-,3,1,0,1
/content/drive/MyDrive/img/201306492/201306492_2.jpg,201306492,캐롤엔연질캡슐,타원형,빨강,캐롤엔,-,8,9,1238,1
/content/drive/MyDrive/img/201108893/201108893_17.jpg,201108893,비바원정,기타,분홍,CA분할선MM,분할선,0,7,159,223
/content/drive/MyDrive/img/200802969/200802969_26.jpg,200802969,라딘정75밀리그램,오각형,분홍,UT,75,4,7,980,24
/content/drive/MyDrive/img/200401488/200401488_76.jpg,200401488,잔시큐정75mg,오각형,분홍,마크,75,4,7,1137,24
/content/drive/MyDrive/img/199804342/199804342_81.jpg,199804342,클리네정,원형,하양,NK,CL,5,22,705,70
/content/drive/MyDrive/img/201109654/201109654_35.jpg,201109654,라니아정,원형,분홍,-,-,5,7,0,1
/content/drive/MyDrive/img/201602682/201602682_82.jpg,201602682,메클린구강용해필름25밀리그램,사각형,노랑,-,-,2,3,0,1
/content/drive/MyDrive/img/200400766/200400766_33.jpg,200400766,페리닥터캡슐,장방형,분홍,D-WD-WPDRPDR,-,7,7,254,1
/content/drive/MyDrive/img/200906966/200906966_89.jpg,200906966,제로정150mg,마름모형,파랑,마크,X,1,20,1137,197
/content/drive/MyDrive/img/201005773/201005773_58.jpg,201005773,하이스펜연질캡슐,타원형,초록|투명,RP-IP,-,8,18,782,1
/content/drive/MyDrive/img/201405107/201405107_76.jpg,201405107,티노큐정75mg,오각형,분홍,BP,75,4,7,126,24
/content/drive/MyDrive/img/201404893/201404893_91.jpg,201404893,일양바이오라니티딘정75밀리그램,오각형,분홍,IB,5,4,7,451,21
/content/drive/MyDrive/img/198701124/198701124_60.jpg,198701124,오스틴이부프로펜정400밀리그램,장방형,하양,Wal07,-,7,22,1028,1
/content/drive/MyDrive/img/201206916/201206916_74.jpg,201206916,슬렌페드씨정,타원형,주황,AG분할선SR,-,8,13,36,1
/content/drive/MyDrive/img/199802435/199802435_68.jpg,199802435,쎄쎄250츄정,사각형,주황,-,-,2,13,0,1
/content/drive/MyDrive/img/200400364/200400364_58.jpg,200400364,한올트리메부틴말레산염정,원형,하양,마크43,-,5,22,1141,1
/content/drive/MyDrive/img/201404221/201404221_70.jpg,201404221,싸이타민정,기타,분홍,마크,-,0,7,1137,1
/content/drive/MyDrive/img/200400925/200400925_93.jpg,200400925,훼로바프리미엄캡슐,장방형,갈색,FRV-P,-,7,0,365,1
/content/drive/MyDrive/img/200102561/200102561_76.jpg,200102561,리치칼슘연질캡슐,삼각형,갈색|투명,-,-,3,1,0,1
/content/drive/MyDrive/img/201701196/201701196_46.jpg,201701196,임팩셀연질캡슐,장방형,갈색,CMPIPC,-,7,0,194,1
/content/drive/MyDrive/img/201108893/201108893_26.jpg,201108893,비바원정,기타,분홍,CA분할선MM,분할선,0,7,159,223
/content/drive/MyDrive/img/201210591/201210591_41.jpg,201210591,에이에스피장용정100mg,원형,하양,마크,ΛS,5,22,1137,212
/content/drive/MyDrive/img/200806190/200806190_28.jpg,200806190,씨콜드플러스코프정,타원형,노랑,CC+,-,8,3,161,1
/content/drive/MyDrive/img/200400114/200400114.jpg,200400114,제이딘정75밀리그램,원형,분홍,J,75,5,7,492,24
/content/drive/MyDrive/img/197200084/197200084_16.jpg,197200084,기모타부정,원형,하양,JEILKT40,-,5,22,496,1
/content/drive/MyDrive/img/200202755/200202755_51.jpg,200202755,에스프로펜정,원형,주황,마크,ESP분할선,5,13,1137,98
/content/drive/MyDrive/img/199804342/199804342_46.jpg,199804342,클리네정,원형,하양,NK,CL,5,22,705,70
/content/drive/MyDrive/img/201109733/201109733_16.jpg,201109733,미놀에프트로키,기타,주황,MINOL·FT·,MINOL·FT·,0,13,645,136
/content/drive/MyDrive/img/199800473/199800473_31.jpg,199800473,라니원정,원형,분홍,마크,-,5,7,1137,1
/content/drive/MyDrive/img/201205043/201205043_32.jpg,201205043,고운자임맘정,기타,분홍,마크,Mom,0,7,1137,141
/content/drive/MyDrive/img/201700567/201700567_82.jpg,201700567,유니도스캡슐,장방형,초록,UKP1DOS,-,7,17,977,1
/content/drive/MyDrive/img/200500552/200500552_79.jpg,200500552,씨콜드정,타원형,파랑,CC,-,8,20,160,1
/content/drive/MyDrive/img/201904305/201904305_53.jpg,201904305,아로나민케어디엠정,타원형,분홍,Aro-DM,-,8,7,86,1
/content/drive/MyDrive/img/201907177/201907177_50.jpg,201907177,투엑스비골드100정,타원형,빨강,2XB,JHS,8,9,8,118
/content/drive/MyDrive/img/201701158/201701158_59.jpg,201701158,에페젠정,삼각형,파랑,EAC,분할선,3,20,317,223
/content/drive/MyDrive/img/199802384/199802384_95.jpg,199802384,신일엠정,원형,하양,M,SIL,5,22,628,160
/content/drive/MyDrive/img/202003344/202003344_87.jpg,202003344,티엔코프연질캡슐,타원형,파랑|투명,TINF,-,8,21,949,1
/content/drive/MyDrive/img/201401232/201401232_54.jpg,201401232,팜젠암브록솔염산염정30mg,원형,하양,A,SD,5,22,16,157
/content/drive/MyDrive/img/201206328/201206328_66.jpg,201206328,써모펜에스정,원형,연두,T분할선S,마크,5,11,968,214
/content/drive/MyDrive/img/201907485/201907485_31.jpg,201907485,큐센400이부프로펜연질캡슐,타원형,주황|투명,QS400,-,8,14,774,1
/content/drive/MyDrive/img/201700567/201700567_89.jpg,201700567,유니도스캡슐,장방형,초록,UKP1DOS,-,7,17,977,1
/content/drive/MyDrive/img/200302457/200302457_29.jpg,200302457,유니펙탄캡슐,장방형,초록,FECTAN300,-,7,17,358,1
/content/drive/MyDrive/img/198902101/198902101_81.jpg,198902101,레보시톤연질캡슐,장방형,갈색,YPL,-,7,0,1070,1
/content/drive/MyDrive/img/199803684/199803684_29.jpg,199803684,유니탁정,원형,하양,U-I,분할선,5,22,973,223
/content/drive/MyDrive/img/201700750/201700750_39.jpg,201700750,헤모큐수정,타원형,갈색,-,HQ,8,0,0,110
/content/drive/MyDrive/img/201800640/201800640_21.jpg,201800640,벤포바이타액티브정,장방형,갈색,KPP,VMP,7,0,586,192
/content/drive/MyDrive/img/201308550/201308550_32.jpg,201308550,슬림비플러스정,삼각형,노랑,마크,SP,3,3,1137,161
/content/drive/MyDrive/img/201801088/201801088_1.jpg,201801088,통클리어연질캡슐,타원형,파랑|투명,APG,-,8,21,60,1
/content/drive/MyDrive/img/198300476/198300476_71.jpg,198300476,티메틴정,원형,하양,TIM분할선100,분할선,5,22,947,223
/content/drive/MyDrive/img/201206328/201206328_26.jpg,201206328,써모펜에스정,원형,연두,T분할선S,마크,5,11,968,214
/content/drive/MyDrive/img/201310207/201310207_15.jpg,201310207,명문아스피린장용정100mg,원형,하양,MMAS,-,5,22,657,1
/content/drive/MyDrive/img/200102596/200102596_52.jpg,200102596,로페리드캡슐,장방형,노랑,로페리드,-,7,3,1126,1
/content/drive/MyDrive/img/201205251/201205251_0.jpg,201205251,애드민포르테정,마름모형,하양,PNX,분할선,1,22,754,223
/content/drive/MyDrive/img/200002121/200002121_7.jpg,200002121,씨트리드정,원형,하양,마크,C,5,22,1137,60
/content/drive/MyDrive/img/197600539/197600539_59.jpg,197600539,세가톤트로키,원형,노랑,A,A,5,3,16,26
/content/drive/MyDrive/img/202002568/202002568_68.jpg,202002568,요모겐트로키,기타,하양,YODWP,YODWP,0,22,1062,201
/content/drive/MyDrive/img/200710124/200710124_100.jpg,200710124,파워아민연질캡슐,타원형,빨강,POW,-,8,9,755,1
/content/drive/MyDrive/img/198802349/198802349_79.jpg,198802349,카로마스텐질정100밀리그램,기타,하양,YPCΛ,100,0,22,1066,4
/content/drive/MyDrive/img/200606617/200606617_88.jpg,200606617,라니티스정,원형,노랑,IB,XID,5,3,451,198
/content/drive/MyDrive/img/200403333/200403333_24.jpg,200403333,에센비정,사각형,갈색,E,마크,2,0,315,214
/content/drive/MyDrive/img/201109733/201109733_76.jpg,201109733,미놀에프트로키,기타,주황,MINOL·FT·,MINOL·FT·,0,13,645,136
/content/drive/MyDrive/img/200002386/200002386_88.jpg,200002386,세미론정,장방형,연두,WAL34,-,7,11,1009,1
/content/drive/MyDrive/img/200008589/200008589_70.jpg,200008589,카네스텐1질정,기타,하양,BAYER,MU,0,22,102,140
/content/drive/MyDrive/img/202002568/202002568_53.jpg,202002568,요모겐트로키,기타,하양,YODWP,YODWP,0,22,1062,201
/content/drive/MyDrive/img/201508445/201508445_93.jpg,201508445,기가엔드연질캡슐,타원형,빨강,GGD,-,8,9,377,1
/content/drive/MyDrive/img/200501234/200501234_93.jpg,200501234,투헬스연질캡슐,장방형,검정,투헬스,-,7,2,1251,1
/content/drive/MyDrive/img/201108893/201108893_56.jpg,201108893,비바원정,기타,분홍,CA분할선MM,분할선,0,7,159,223
/content/drive/MyDrive/img/199901516/199901516_34.jpg,199901516,세란드정,원형,하양,마크,-,5,22,1137,1
/content/drive/MyDrive/img/197800391/197800391_10.jpg,197800391,메코민캡슐,장방형,빨강,SINILMCM500,-,7,9,849,1
/content/drive/MyDrive/img/199600597/199600597_73.jpg,199600597,알게나정,장방형,하양,KLNAL,-,7,22,562,1
/content/drive/MyDrive/img/198400399/198400399_40.jpg,198400399,카마졸질정,기타,하양,KW,-,0,22,597,1
/content/drive/MyDrive/img/199000383/199000383_29.jpg,199000383,알파본연질캡슐,기타,노랑|투명,-,-,0,4,0,1
/content/drive/MyDrive/img/200700800/200700800_48.jpg,200700800,텐텐츄정,사각형,빨강,-,-,2,9,0,1
/content/drive/MyDrive/img/202101735/202101735_59.jpg,202101735,바이브렉스연질캡슐,타원형,갈색,VIBREX,-,8,0,994,1
/content/drive/MyDrive/img/199702846/199702846_26.jpg,199702846,하원세티리진정,장방형,하양,hw분할선7,-,7,22,1092,1
/content/drive/MyDrive/img/201402095/201402095_61.jpg,201402095,큐피코와골드알파정,원형,분홍,Q&Pα,-,5,7,769,1
/content/drive/MyDrive/img/201101014/201101014_51.jpg,201101014,칼디업츄어블정,원형,하양,HS,CLD,5,22,438,71
/content/drive/MyDrive/img/200710167/200710167_83.jpg,200710167,아이비즈연질캡슐,삼각형,초록,-,-,3,17,0,1
/content/drive/MyDrive/img/200904590/200904590_33.jpg,200904590,토마스연질캡슐,장방형,갈색,TOMAS,-,7,0,954,1
/content/drive/MyDrive/img/200612567/200612567_78.jpg,200612567,칼시롤정,장방형,초록,SWCL,-,7,17,905,1
/content/drive/MyDrive/img/201602682/201602682_62.jpg,201602682,메클린구강용해필름25밀리그램,사각형,노랑,-,-,2,3,0,1
/content/drive/MyDrive/img/200003060/200003060_26.jpg,200003060,틴자정,장방형,노랑,CT,TZ,7,3,217,177
/content/drive/MyDrive/img/199400891/199400891_45.jpg,199400891,알콤정,사각형,분홍,A,I분할선Y,2,7,16,115
/content/drive/MyDrive/img/201404670/201404670_25.jpg,201404670,비센큐정,원형,연두,MJ,-,5,11,646,1
/content/drive/MyDrive/img/202103971/202103971_45.jpg,202103971,바로큐이브연질캡슐,타원형,노랑|투명,KNB,-,8,4,575,1
/content/drive/MyDrive/img/199600201/199600201_34.jpg,199600201,카네마졸질정100mg,기타,하양,DPC,K,0,22,295,119
/content/drive/MyDrive/img/201505921/201505921_74.jpg,201505921,엘다인캡슐,장방형,초록,ETXR2,-,7,17,342,1
/content/drive/MyDrive/img/199000568/199000568_56.jpg,199000568,프로트린정,타원형,파랑,KOLON,-,8,20,582,1
